code,name
16200004,"Acreedores por arrendamiento financiero,"
16200005,"Acreedores por arrendamiento financiero,"
16200300,"Acreedores por arrendamiento financiero,"
16200400,"Acreedores por arrendamiento financiero,"
16200500,"Acreedores por arrendamiento financiero,"
16300003,"Otras deudas, empresas del grupo"
16300004,"Otras deudas, empresas asociadas"
16300005,"Otras deudas, con otras partes vinculada"
16300300,"Otras deudas, empresas del grupo"
16300400,"Otras deudas, empresas asociadas"
16300500,"Otras deudas, con otras partes vinculada"
17000000,Deudas con entidades de crédito
17000002,Prestamo ENISA
17000003,Prestamo BANC SABADELL ICF EMPREN
17000004,Prestamo Emprendetur
17000005,Prestamo ENISA 2018
17100000,Deudas
17200000,"Deudas transformables en subvenciones, d"
17300000,Proveedores de inmovilizado
17400000,Acreedores por arrendamiento financiero
17500000,Efectos a pagar
17600005,"Pasivos por derivados financieros, carte"
17600008,"Pasivos por derivados financieros, instr"
17600500,"Pasivos por derivados financieros, carte"
17600800,"Pasivos por derivados financieros, instr"
17700000,Obligaciones y bonos
17800000,Obligaciones y bonos convertibles
17900000,Deudas representadas en otros valores ne
18000000,Fianzas recibidas
18100000,Anticipos recibidos por ventas o prestac
18500000,Depósitos recibidos
18900000,Garantías financieras
19000000,Acciones o participaciones emitidas
19200000,Suscriptores de acciones
19400000,Capital emitido pendiente de inscripción
19500000,Acciones o participaciones emitidas cons
19700000,Suscriptores de acciones consideradas co
19900000,Acciones o participaciones emitidas cons
20000000,Investigación
20100000,Desarrollo software Provisiones
20100001,Desarrollo software Descarga mètricas
20100002,Desarrollo software Optimizadors ADWORDS
20100003,Desarrollo software BackEnd 1a versión
20100004,Desarrollo software Analizador Anuncios
20100005,Desarrollo software Big DATA (Análisis y
20100006,Desarrollo software Facturación Beta
20100007,Desarrollo software JUKES Search (3m) 2015
20100010,Desarrollo software Engines
20100011,Desarrollo software P.BudgetOptimyzerX
20100012,Desarrollo software Apocalipsis
20100013,Desarrollo software Bing
20100014,Desarrollo software Jukes Display
20100015,Desarrollo software Reporting
20100016,DESARROLLO 2017 AUTOMATE
20100017,DESARROLLO 2017 NEW LOOK & FEEL
20100018,DESARROLLO 2017 SETTING OPTIMYZER
20100019,DESARROLLO 2017 BID SIMULATOR
20100020,DESARROLLO 2017 AMAZON INTEGRATION
20100021,DESARROLLO 2017 SHOPPING SPLITER
20100022,DESARROLLO 2018 FACEBOOK INTEGRATION
20100023,Desarrollo 2018 Plugin Shopify
20100024,Desarrollo 2018 Sapceboost APP
20100025,Desarrollo 2018 Plugin Prestashop
20200000,Concesiones administrativas
20200001,Gestión de financiación. Emprendetur.
20300000,Propiedad industrial
20300001,Registro nombre comercial
20400000,Fondo de comercio
20500000,Derechos de traspaso
20600000,Aplicaciones informáticas
20600001,Software Umarketplace
20600002,PLATAFORMA SAGE 2000 + GEST. CONT Y FINA
20600003,SPACEBOOST.COM
20900000,Anticipos para inmovilizaciones intangib
21000000,Terrenos y bienes naturales
21100000,Construcciones
21100001,REFORMAS TUSET 32 07/2018
21100002,GRADA OFICINAS TUSET 32
21200000,Instalaciones técnicas
21300000,Maquinaria
21400000,Utillaje
21500000,Otras instalaciones
21600000,Mobiliario
21600154,Mobiliario 4T 2015
21600161,Mobiliario 1T 2016
21600162,Mobiliario 2T 2016
21600163,Mobiliario 3T 2016
21600164,Mobiliario 4T 2016
21600171,Mobiliario 2017
21600181,Mobiliario 2018
21700000,Equipos para proceso de información
21700001,Equipos informáticos
21700002,HP NOTEBOOK 250 G6
21700003,MONITOR GAMING LG29UM69G-B
21700004,"LG 65UJ620V 65"""
21700005,HP NOTEBOOK 15 BS127NS (2 uni.)
21700006,"MBPRO 15 GRIS TBAR I7 2,8GHZ"
21700007,LG 29UM59A-P - 2 UNIDADES
21700008,DELL XPS 15 (9570)
21700009,INSPIRON 15 SERIE 5000-5570
21700010,Inspiron 15 (Ej. 2017)
21700011,Vostro 5568 (Ej. 2017)
21700012,Apple MacBook Pro (17/11/15)
21700013,Asus X554LA-XX371H Intel Core (24/8/15)
21700014,LG 22MP57VQ-P 22 LED IPS (13/07/15)
21700015,Dell Vostro 5568 Intel Core i5 (5 unid)
21700150,Equipos Informaticos 2015
21700154,Equipos p. proc. Inf. 4tr2015
21700161,Equipos p. proc. Inf. 1T2016
21700162,Equipos p. proc. Inf. 2T2016
21700163,Equipos p. proc. Inf. 3T2016
21700164,Equipos p. proc. Inf. 4T2016
21700171,Equipos p. proc. Inf. 2017
21700172,EQUIPOS INFORMATICOS 2018
21800000,Elementos de transporte
21900000,Otro inmovilizado material
21900001,APPLE IPHONE X 64GB SPACE GREY
21900002,IPAD WI-FI 32GB GOLD ISP
21900003,SAMSUNG GALS8 5.8 4G
22000000,Inversiones en terrenos y bienes natural
22100000,Inversiones en construcciones
23000000,Adaptación de terrenos y bienes naturale
23100000,Construcciones en curso
23200000,Instalaciones técnicas en montaje
23300000,Maquinaria en montaje
23700000,Equipos para procesos de información en
23900000,Anticipos para inmovilizaciones material
24000003,Participaciones en empresas del grupo
24000004,Participaciones en empresas asociadas
24000005,Participaciones en otras partes vinculad
24000300,Participaciones en empresas del grupo
24000400,Participaciones en empresas asociadas
24000500,Participaciones en otras partes vinculad
24100003,Valores representativos de deuda de empr
24100004,Valores representativos de deuda de empr
24100005,Valores representativos de deuda de otra
24100300,Valores representativos de deuda de empr
24100400,Valores representativos de deuda de empr
24100500,Valores representativos de deuda de otra
25000000,Inversiones financieras en instrumentos
25100000,Valores representativos de deuda
25200000,Créditos
25300000,Créditos por enajenación de inmovilizado
25400000,Créditos al personal
25500000,"Activos por derivados financieros, carte"
25500003,"Activos por derivados financieros, instr"
25500300,"Activos por derivados financieros, instr"
25700000,Derechos de reembolso derivados de contr
25800000,Imposiciones
25900000,Desembolsos pendientes sobre participaci
26000000,Fianzas constituidas
26000001,Fianza prestamo
26500000,Depósitos constituidos
28000000,Amortización acumulada de investigación
28000001,Amortización acumulada de desarrollo
28000002,Amortización acumulada de concesiones ad
28000003,Amortización acumulada de propiedad indu
28000005,Amortización acumulada de derechos de tr
28000006,Amortización acumulada de aplicaciones i
28000100,Amortización acumulada de desarrollo 201
28000110,Amortización acumulada de desarrollo Eng
28000111,Amortización acumulada de desarrollo P.B
28000112,Amortización acumulada de desarrollo Apo
28000113,Amortización acumulada de desarrollo Bin
28000114,Amortización acumulada de desarrollo Juk
28000115,Amortización acumulada de desarrollo Rep
28000200,Amortización acumulada de concesiones ad
28000300,Amortización acumulada de propiedad indu
28000500,Amortización acumulada de derechos de tr
28000600,Amortización acumulada de aplicaciones i
28002015,Alta automática
28002016,Alta automática
28002017,Alta automática
28002018,
28100001,Amortización acumulada de construcciones
28100002,Amortización acumulada de instalaciones
28100003,Amortización acumulada de maquinaria
28100004,Amortización acumulada de utillaje
28100005,Amortización acumulada de otras instalac
28100006,Amortización acumulada de mobiliario
28100007,Amortización acumulada de equipos para p
28100008,Amortización acumulada de elementos de t
28100009,Amortización acumulada de otro inmoviliz
28100100,Amortización acumulada de construcciones
28100200,Amortización acumulada de instalaciones
28100300,Amortización acumulada de maquinaria
28100400,Amortización acumulada de utillaje
28100500,Amortización acumulada de otras instalac
28100600,Amortización acumulada de mobiliario
28100700,Amortización acumulada de equipos para p
28100800,Amortización acumulada de elementos de t
28100900,Amortización acumulada de otro inmoviliz
28200000,Amortización acumulada de las inversione
29000000,Deterioro del valor de investigación
29000001,Deterioro del valor de desarrollo
29000002,Deterioro del valor de concesiones admin
29000003,Deterioro del valor de propiedad industr
29000005,Deterioro del valor de derechos de trasp
29000006,Deterioro del valor de aplicaciones info
29000100,Deterioro del valor de desarrollo
29000200,Deterioro del valor de concesiones admin
29000300,Deterioro del valor de propiedad industr
29000500,Deterioro del valor de derechos de trasp
29000600,Deterioro del valor de aplicaciones info
29100000,Deterioro de valor de terrenos y bienes
29100001,Deterioro de valor de construcciones
29100002,Deterioro de valor de instalaciones técn
29100003,Deterioro de valor de maquinaria
29100004,Deterioro de valor de utillaje
29100005,Deterioro de valor de otras instaciones
29100006,Deterioro de valor de mobiliario
29100007,Deterioro de valor de equipos para proce
29100008,Deterioro de valor de elementos de trans
29100009,Deterioro de valor de otro inmovilizado
29100100,Deterioro de valor de construcciones
29100200,Deterioro de valor de instalaciones técn
29100300,Deterioro de valor de maquinaria
29100400,Deterioro de valor de utillaje
29100500,Deterioro de valor de otras instaciones
29100600,Deterioro de valor de mobiliario
29100700,Deterioro de valor de equipos para proce
29100800,Deterioro de valor de elementos de trans
29100900,Deterioro de valor de otro inmovilizado
29200000,Deterioro de valor de los terrenos y bie
29200001,Deterioro de valor de construcciones
29200100,Deterioro de valor de construcciones
29300003,Deterioro de valor de participaciones en
29300004,Deterioro de valor de participaciones en
29300300,Deterioro de valor de participaciones en
29300400,Deterioro de valor de participaciones en
29400003,Deterioro de valor de valores representa
29400004,Deterioro de valor de valores representa
29400005,Deterioro de valor de valores representa
29400300,Deterioro de valor de valores representa
29400400,Deterioro de valor de valores representa
29400500,Deterioro de valor de valores representa
29500003,Deterioro de valor de créditos a empresa
29500004,Deterioro de valor de créditos a empresa
29500005,Deterioro de valor de créditos a otras p
29500300,Deterioro de valor de créditos a empresa
29500400,Deterioro de valor de créditos a empresa
29500500,Deterioro de valor de créditos a otras p
29700000,Deterioro de valor de valores representa
29800000,Deterioro de valor de créditos
30000000,Mercaderías A
30100000,Mercaderías B
31000000,Materias Primas A
31100000,Materias Primas B
32000000,Elementos y conjuntos incorporables
32100000,Combustibles
32200000,Repuestos
32500000,Materiales diversos
32600000,Embalajes
32700000,Envases
32800000,Material de oficina
33000000,Productos en curso A
33100000,Productos en curso B
34000000,Productos semiterminados A
34100000,Productos semiterminados B
35000000,Productos terminados A
35100000,Productos terminados B
36000000,Subproductos A
36100000,Subproductos B
36500000,Residuos A
36600000,Residuos B
36800000,Materiales recuperados A
36900000,Materiales recuperados B
39000000,Deterioro de valor de las mercaderías
39100000,Deterioro de valor de las materias prima
39200000,Deterioro de valor de otros aprovisionam
39300000,Deterioro de valor de los productos en c
39400000,Deterioro de valor de los productos semi
39500000,Deterioro de valor de los productos term
39600000,"Deterioro de valor de los subproductos,"
40000000,Proveedores (euros)
40000001,Amazon Marketplace
40000002,Capside
40000003,COMERCIALIZADORA PUBLICITARIA AVANZADA S
40000004,Aragones osacar Luis
40000005,GOOGLE IRELAND LIMITED
40000009,"Proveedores, facturas pendientes de reci"
40000400,Proveedores (moneda extranjera)
40000900,"Proveedores, facturas pendientes de reci"
40100000,"Proveedores, efectos comerciales a pagar"
40300000,"Proveedores, empresas del grupo (euros)"
40300001,"Efectos comerciales a pagar, empresas de"
40300004,"Proveedores, empresas del grupo (moneda"
40300006,Envases y embalajes a devolver a proveed
40300009,"Proveedores, empresas del grupo, factura"
40300100,"Efectos comerciales a pagar, empresas de"
40300400,"Proveedores, empresas del grupo (moneda"
40300600,Envases y embalajes a devolver a proveed
40300900,"Proveedores, empresas del grupo, factura"
40400000,"Proveedores, empresas asociadas"
40500000,"Proveedores, otras partes vinculadas"
40600000,Envases y embalajes a devolver a proveed
40700000,Anticipos a proveedores
40700001,ANTICIPOS A PROCURADORES
41000000,Acreedores por prestaciones de servicios
41000001,Fundació Universitat Pompeu Fabra
41000002,Ventanas Directas
41000003,Gallart Sulla Fermi
41000004,Crispena SL
41000005,Geseme
41000006,SIEMENS RENTING SA
41000007,Stripe Payments Europe Ltd
41000008,VOZELIA TELECOM SL
41000009,INVERSIONES INMOBILIARIAS ALBA
41000010,AMAZON WEB SERVICE INC
41000011,Talentrepublic SL
41000012,Fundació Barcelona Mobile World Capital
41000013,The eWorld Team SL
41000014,Italent Hunters SL
41000015,Phoenix Teefactory SL
41000016,Linkedin Ireland
41000017,Montoliu Stelers Danie
41000018,Garcia Jordi
41000019,"RENFE VIAJEROS S.M.E, SA"
41000020,Universitat de Barcelona
41000021,Easyfairs Iberia SL
41000022,PC Componentes y Multimedia SLU
41000023,Shibsted Classified Media Spain SL
41000024,BOO PROOTEA
41000025,Adroll
41000026,Twitter
41000027,"ULABOX, SL"
41000028,Fira de Barcelona
41000029,FUNDACIO PRIVADA PARC TECNOLOGIC
41000030,Barcelona Tech City
41000031,ENDESA ENERGIA SA
41000032,MailChimp
41000033,"Telefonica Moviles España, SA"
41000034,Universitat Politecnica de Catalunya
41000035,"Zendesk, inc"
41000036,"Barcelona Business Solutions, S.L.U."
41000037,BRUGOR PUBLICIDAD
41000038,"VUELING AIRLINES, SA"
41000039,Equifax Iberica SL
41000040,"UHF FAY & CO AUDITORES ASESORES, SLP"
41000041,"JMT AMBIPLAN DISEÑO, SL"
41000042,"BARNATAPA, SL"
41000043,"CLASS DIFUSION, SL"
41000044,"DHL Express Servicios, S.L."
41000045,Tuset Oficina y Servicios SL
41000046,MAXI MOBILITY SPAIN SL
41000047,REGISTRO MERCANTIL BARCELONA
41000048,RAMON ABELLO DIZ
41000049,Boletin Oficial del Registro Mercantil
41000050,Fabrica Nacional de Moneda y Timbre
41000051,Aristos Innovation Consulting SL
41000052,"VISUALKORNER, S.L."
41000053,"Capital English, SL"
41000054,"Aqualogy Solutions, SL"
41000055,"Typeform, SL"
41000056,"REDCOON ELECTRONIC TRADE, SLU"
41000057,"Translated, SRL"
41000058,AENOR
41000059,MQ1 YEEDAY mequedouno.com
41000060,"Smart Eagle, Business Development"
41000061,Spn Import and Services Llc
41000062,"Contact Software, sl"
41000063,"Iniciativas Virtuales, SA"
41000064,Marc Noguera
41000065,"The Mood Project, SL"
41000066,Banco Santander SA
41000067,Ineca Commutators sl
41000068,Elec Dom Shop sl
41000069,Schoenberger Germany Enterprises Gmbh &
41000070,Pizza Market Sarria sl
41000071,"Gonzalez Lopez, Irina"
41000072,Dhap Center sl
41000073,Dimension Nuevas Tecnologias
41000074,Ana Maria Soria Sivera
41000075,"Gonzalez Bonfill, Sandra"
41000076,"Guilanya Gil, Joan"
41000077,Serveis i Manteniment SL
41000078,Airbnb Ireland
41000079,FastSpring
41000080,JETech Global Corp
41000081,GODADDY.COM LLC
41000082,Shenzen Elephone Communication Technolog
41000083,Safescan
41000084,"VACACIONES EDREAMS, SL"
41000085,Ticjob
41000086,"EDICIONES MARKETING Y PUBLICIDAD, S.L."
41000087,Acedo Rodriguez David
41000088,Banco Bilbao Vizcaya Argentaria
41000089,Malcer Inmuebles SL
41000090,Repro Copy Manteniment sl
41000091,Leroy Merlin España SLU
41000092,"COPYSHOW, SL"
41000093,Apple Distribution International
41000094,Easy Jet Airline Company Ltd
41000095,"Hotelera Marina Barcelona, sl"
41000096,Media Saturn Multichannel SAU
41000097,"VODAFONE ESPAÑA, S.A."
41000098,"Comercial Matesu, sl"
41000099,Barcelona Productos y Servicios Inmobili
41000100,Acreedores metálico
41000101,"Ecommerce etc, sl"
41000102,F. Javier Rincon Jimenez (Carpinteria Ri
41000103,Amazon EU SARL Sucursal en España
41000104,Josep Alvarez Zurera (Mecsa)
41000105,Barcelona Java Users Group
41000106,SMARTLY.IO SOLUTIONS OY
41000107,ATLASSIAN PTY LTD
41000108,"K-Tuin Sistemas Informaticos, SA"
41000109,ADEMAS CORPORATE BCN SL
41000110,SARENET SA
41000111,"Cloudera, Inc."
41000112,Acció 10
41000113,Amex
41000114,Sendiroo
41000115,Electronicatovar
41000116,"Ofimat, sl"
41000117,Dell SA
41000118,BECAS SANTANDER CRUE CEPYME
41000119,Pons Font Josep Maria
41000120,Dasler
41000121,TAX & ACCOUNTING ADVISORS SL
41000122,Iberia LAE
41000123,Prestashop
41000124,"SOUNDWORKS PRO, S.L"
41000125,Albert Vila Pere
41000126,Cooltra Motosharing S.L.
41000128,Technologic Road SL
41000129,Media Markt Barcelona
41000130,GM AUDITORS SL
41000131,HOOTSUITE MEDIA INC
41000132,AUTOADHESIVOS Z Y R SA
41000133,"VIVA AQUA SERVICE SPAIN, SA"
41000134,"CACHITOS RAMBLA, S.L"
41000135,"F. INICIATIVAS I+D+I, S.L."
41000136,GESTORA CLUBS DIR SL
41000137,FACEBOOK IRELAND LIMITED
41000138,"ROCA JUNYENT, S.L.P."
41000139,SERLIMAR SERVICIOS INTEGRALES SL
41000140,RYANAIR LIMITED
41000141,NORWEGIAN AIR SHUTTLE
41000142,FREENLANCER INTERNATIONAL PTY LTED
41000143,"FOTO K, SA"
41000144,MONCHO'S INICIATIVAS 2000 SL
41000145,"SOCIEDAD ESTATAL CORREOS TELEGRAFOS, S.A"
41000146,ENVATO PTY LTD
41000147,RIBS PARETS TEXAS SL
41000148,AIGÜES DE BARCELONA S.A.
41000149,"GOMEZ PACHECO, CARLOS"
41000150,TABLEAU INTERNATIONAL UC
41000151,"GEYCE AGP SOFTWARE, SL"
41000152,MERCADO ACTUAL SL
41000153,CONNECTED INTELLIGENCE LTD
41000154,MURCIA CARD SOLUTIONS SL
41000155,PREVILABOR 365 SL
41000156,ROAD TO PARADISE SL
41000157,MARLIN CAPITAL SL
41000158,TREBLAIRUN HOLDING SL
41000159,IRODES EQUITY SL
41000160,"CAPITAL ENGLISH, SL"
41000161,WEBSUMMIT
41000162,CABIFY MEXICO S DE RL DE CV
41000163,EYSA PSA SMART CITY MOBILITY SA
41000164,GAT TRAVEL SL
41000165,OFFTEK
41000166,AGENTE DIGITAL SAS
41000167,MICROSOFT IRELAND OPERATIONS LTD
41000168,CHOICE CAR SA
41000169,CLICK & TRIP TURISMO LDA
41000170,LFC LOUREIRO FERNADES CONSULTORS UNIPESS
41000171,PROPEOPLE CAR UNIPESSOAL LDA
41000172,TEXEIRA & BACELAR LDA
41000173,VOOP! CARVALHO DOS SANTOS & VAZ VELHO
41000174,FUNDACION INFORPRESS
41000175,INT. ESPORT. CAMP MUNI. FUT. PARC CATALA
41000176,FINDTHATLEAD INC
41000177,DI GARDA GASTROBAR SL
41000200,Impresionant SL
41000201,"DobleHilo, sl"
41000202,FIDELIS FACTU SOCIEDAD COOPERATIVA
41000203,The Beerbox Company SL
41000204,FOTO CASANOVA S.L.
41000205,Baldus Achim
41000207,"BAYER PONT, ANDREA"
41000208,OneSky
41000209,Regalos Miquel SL
41000210,DQ&A MEDIA GROUP SPAIN SLU
41000305,C.C. ABOGADOS ASOCIADOS SCP
41000306,LUIS IGNACIO FONT PRADES
41000307,INSTAPAGE INC.
41000308,.
41000309,ASANA INC.
41000310,MERCADONA S.A.
41000311,INTERLOCK EXPRESS S.A.
41000312,RAMÓN ABELLÓ DIZ
41000314,TRANSLATED S.R.L.
41000315,AGILE SALES
41000316,
41000317,OMEGA 2014 SLU
41000318,HILTON
41000319,JOSÉ MARQUEÑO ELLACURÍA
41000320,SHOPIFY INC.
41000321,SENSALED
41000322,PILMA
41000323,UBER
41000324,OFFICE PARTNER SHOP-TEAM
41000325,ENISA
41000326,INTERCOM
41000327,PROCURADURÍA PÉREZ DE OLAGUER
41000328,EMPLEADOS GASTOS
41000329,INTERCOM INC.
41000330,"TICDATAINFORMATICA, SL"
41000331,NOTARIA ALFONSO XII C.B.
41000332,AGENCIA PER A LA COMPETITIVITAT DE
41000333,SERVICIOS DEL HOGAR DESATEC S.L.
41000334,"FERREIRAS QUEIROZ & ASOCIADOS, S.R.L."
41000335,PLUSINTAXE SL
41000336,SAFESCAN B.V.
41000337,RED UNIVERSAL DE MARKETING Y BOOKINGS
41000338,DANNY DE HAAS
41000339,TOYS CENTRE S.L.
41000340,MEDIA CONSULTING Y ASESORÍA S.L.
41000341,MIREIA TORRES CANO
41000342,RESTACASTELL2012 SL
41000343,SAS WIHP
41000344,AVANTGRUP S.L.
41000345,HICEMEX SERVICIOS SL
41000346,Todofurniture S.L.
41000347,"CALLEJON MUZELLE, DIEGO"
41000348,MYTAXI IBERIA SL
41000349,FITMEDIC DIR SL
41000350,ACTIVA AUDITORIA & CONSULTORIA SLP
41000351,"DINAMIC VENDING, SL"
41000353,AXESOR CONOCER PARA DECIDIR S.A.
41000354,BLQ CONSTRUCTION MANAGEMENT SLU
41000355,EUROWINGS GMBH
41000356,FR SERVICIOS DEL HOGAR SL
41000357,GERPLEX SA
41000359,CRIFECA VIDRE SL
41000360,"DECOWOOD EUROPA, S.L"
41000361,AYRE HOTEL OVIEDO
41000362,IKEA IBERICA SA
41000364,COMUNIDAD DE BIENES RM BARCELONA
41000365,AMAZON WEB SERVICES EMEA SARL
41000366,SOMO S.A.
41000367,EUROPCAR IB S.A.
41000368,"CRYSTAL MEDIA SHOPS, SL"
41000369,LEROY MERLIN ESPAÑA SLU
41000370,JAROSLAW OLSZEWSKI
41000371,PULP SYSTEMS
41000373,GRATAEGUS S.L.
41000374,GREEN PRADO SL (IBIS)
41000375,PAYPRO GLOBAL INC
41000377,SEWAN COMUNICACIONES SL
41000378,SUPERMETRICS LTD
41000379,VOILA NORBERT LLC
41000380,TRAVELPERK SL
41000381,SUNMAR SPAIN SL
41000382,UNITED PARCEL SERVICE ESPAÑA LTD.
41000383,ERWIN MULLER GROUP IBERICA SL
41000384,FUN SPORTS DIAGONAL SL
41000385,EUROMARACAIBO SL
41000386,BORDADOS PARA TI SL
41000387,SCHIBESTED CLASSIFIED MEDIA SPAIN SL
41000388,INDOOR KARTING SPAIN SA
41000389,MELIA HOTELS INTERNATIONAL SA
41000390,SALVARAN SL (BEST WESTERN)
41000391,"OIKOS HOTELS, SL"
41000392,PIMEC
41000393,APPLE RETAIL SPAIN SLU
41000394,MASTER COMPUTER SRL
41000395,AGENCIA INTERACTIVA EABARCELONA SL
41000396,LAMPSA HELLENIC HOTELS S.A.
41000397,BOOKING.COM
41000398,ABANIK PRODUCCIONES SL
41000399,RECRUITEE B.V.
41000400,ATLAS SERVICIOS EMPRESARIALES SA
41000703,Garcia i Serra Jordi
41000899,Acreedores tiquets
41000900,Acreedores por prestaciones de servicios
41000901,ALCA TECNO. DE LA INF. Y LAS COMUN. SL
41090000,FRAS PDTES DE RECIBIR
41090001,FRAS PENDIENTES DE RECIBIR TECNOLYTIC
41090002,FRAS. PDTES RECIBIR VISAS
41100000,"Acreedores, efectos comerciales a pagar"
41100014,Crimons Rent & Event
41100112,Acreedores T Visa 1012 IR
41100116,Acreedores T Visa 1016 AM
41100117,Acreedores T Visa 8014 PC
41100150,Acreedores T Amex
41200001,United Parcel Service España ltd
41900000,Acreedores por operaciones en común
43000000,Clientes (euros)
43000001,Inter Partner Assistance Prestadora de S
43000002,BabyMarket SAS
43000003,TOP DOCTORS SL
43000004,Clientes (moneda extranjera)
43000005,Delaweb S.L.U.
43000006,ProTeam Online SAU
43000007,SERVICIOS OPERATIVOS S.A.
43000008,Transports Ciutat Comtal  2 SL
43000009,"Clientes, facturas pendientes de recibir"
43000010,Ideas Para Nuevos Mercados SL
43000011,LIBROS MICUENTO S.L.
43000012,MUNDO JOVEN TRAVEL SHOP SA DE CV
430000124,CompanySAGETest
43000013,Comunidad Campus S.L.
43000014,Luxhotels SA
43000015,GRUPO CARESNER S. DE R.L. DE C.V.
43000016,Customer Care Technologies S.L.
43000017,DELIVERY TECHNOLOGIES S. DE R.L. DE C.V.
43000018,TOOTHPICK MEDIA S.L.
43000019,EUROCONSULTING AND FORMACION SL
43000020,Territorio del Exito SL
43000021,TRIPUNIQ SL
43000022,"BEEPING, LLC"
43000023,IndianWebs SL
43000024,Antiox 1988 SL
43000025,Maverick Pacific S.L
43000026,EXAPRINT IBERIA SL.
43000027,V.P.D. MAE S.A.
43000028,IDF CAPITAL S.A.P.I. DE CV SOFOM E.N.R.
43000029,SAS EXAGROUP
43000030,Fundacion Adana
43000031,VECTOR SOFTWARE FACTORY SL
43000032,HABITAT APARTMENTS SL
43000033,HIGH END SHOPPING LS
43000034,Flick Hockey SL
43000035,RUNROOM PRODUCCION MULTIMEDIA SL
43000036,MOVE ART MISSION SL
43000037,BOOKINGABUS.COM APS
43000038,PRINTERO S. DE R.L. DE C.V.
43000039,Carnovo Spain SL
43000040,SOLVA LLC
43000041,PRINTU VENTURES COLOMBIA S A S
43000042,TOP DOCTORS ITALIA SRL
43000043,ROYAL PROFIT SL
43000044,INTERNOVUS LTD
43000045,FABREGUES MOTORSPORT S L
43000046,DYLO COMMUNICATIONS SL
43000047,Wall Box Chargers SL
43000048,Whatâ€™s Up SL
43000076,UVI TECH SAPI DE CV
43000125,CompanySAGETest
43000126,CompanySAGETest
43000127,CompanySAGETest
43000128,CompanySAGETest
